Date,Open,High,Low,Close
1973-01-17,0.6072,0.6072,0.6072,0.6072
1973-01-18,0.6071,0.6071,0.6071,0.6071
1973-01-19,0.6068,0.6068,0.6068,0.6068
1973-01-22,0.6105,0.6105,0.6105,0.6105
1973-01-23,0.61,0.61,0.61,0.61
1973-01-24,0.6124,0.6124,0.6124,0.6124
1973-01-25,0.6119,0.6119,0.6119,0.6119
1973-01-26,0.6122,0.6122,0.6122,0.6122
1973-01-29,0.6159,0.6159,0.6159,0.6159
1973-01-30,0.6182,0.6182,0.6182,0.6182
1973-01-31,0.6188,0.6188,0.6188,0.6188
1973-02-01,0.6193,0.6193,0.6193,0.6193
1973-02-02,0.6173,0.6173,0.6173,0.6173
1973-02-05,0.6192,0.6192,0.6192,0.6192
1973-02-06,0.6193,0.6193,0.6193,0.6193
1973-02-07,0.6203,0.6203,0.6203,0.6203
1973-02-08,0.6195,0.6195,0.6195,0.6195
1973-02-09,0.6193,0.6193,0.6193,0.6193
1973-02-13,0.6549,0.6549,0.6549,0.6549
1973-02-14,0.6758,0.6758,0.6758,0.6758
1973-02-15,0.6542,0.6542,0.6542,0.6542
1973-02-16,0.6535,0.6535,0.6535,0.6535
1973-02-20,0.652,0.652,0.652,0.652
1973-02-21,0.6531,0.6531,0.6531,0.6531
1973-02-22,0.662,0.662,0.662,0.662
1973-02-23,0.6714,0.6714,0.6714,0.6714
1973-02-26,0.6726,0.6726,0.6726,0.6726
1973-02-27,0.6788,0.6788,0.6788,0.6788
1973-02-28,0.6842,0.6842,0.6842,0.6842
1973-03-01,0.6872,0.6872,0.6872,0.6872
1973-03-02,0.6998,0.6998,0.6998,0.6998
1973-03-05,0.6905,0.6905,0.6905,0.6905
1973-03-06,0.6926,0.6926,0.6926,0.6926
1973-03-07,0.6978,0.6978,0.6978,0.6978
1973-03-08,0.7009,0.7009,0.7009,0.7009
1973-03-09,0.6997,0.6997,0.6997,0.6997
1973-03-12,0.6953,0.6953,0.6953,0.6953
1973-03-13,0.6904,0.6904,0.6904,0.6904
1973-03-14,0.6897,0.6897,0.6897,0.6897
1973-03-15,0.6939,0.6939,0.6939,0.6939
1973-03-16,0.686,0.686,0.686,0.686
1973-03-19,0.688,0.688,0.688,0.688
1973-03-20,0.6889,0.6889,0.6889,0.6889
1973-03-21,0.6877,0.6877,0.6877,0.6877
1973-03-22,0.6875,0.6875,0.6875,0.6875
1973-03-23,0.6879,0.6879,0.6879,0.6879
1973-03-26,0.6887,0.6887,0.6887,0.6887
1973-03-27,0.688,0.688,0.688,0.688
1973-03-28,0.6881,0.6881,0.6881,0.6881
1973-03-29,0.6868,0.6868,0.6868,0.6868
1973-03-30,0.6855,0.6855,0.6855,0.6855
1973-04-02,0.6825,0.6825,0.6825,0.6825
1973-04-03,0.6812,0.6812,0.6812,0.6812
1973-04-04,0.6889,0.6889,0.6889,0.6889
1973-04-05,0.6881,0.6881,0.6881,0.6881
1973-04-06,0.6875,0.6875,0.6875,0.6875
1973-04-09,0.6857,0.6857,0.6857,0.6857
1973-04-10,0.686,0.686,0.686,0.686
1973-04-11,0.6887,0.6887,0.6887,0.6887
1973-04-12,0.6892,0.6892,0.6892,0.6892
1973-04-13,0.6879,0.6879,0.6879,0.6879
1973-04-16,0.6823,0.6823,0.6823,0.6823
1973-04-17,0.691,0.691,0.691,0.691
1973-04-18,0.6906,0.6906,0.6906,0.6906
1973-04-19,0.6897,0.6897,0.6897,0.6897
1973-04-20,0.6904,0.6904,0.6904,0.6904
1973-04-23,0.691,0.691,0.691,0.691
1973-04-24,0.69,0.69,0.69,0.69
1973-04-25,0.6901,0.6901,0.6901,0.6901
1973-04-26,0.688,0.688,0.688,0.688
1973-04-27,0.6892,0.6892,0.6892,0.6892
1973-04-30,0.6893,0.6893,0.6893,0.6893
1973-05-01,0.6896,0.6896,0.6896,0.6896
1973-05-02,0.6895,0.6895,0.6895,0.6895
1973-05-03,0.6882,0.6882,0.6882,0.6882
1973-05-04,0.6875,0.6875,0.6875,0.6875
1973-05-07,0.6853,0.6853,0.6853,0.6853
1973-05-08,0.6878,0.6878,0.6878,0.6878
1973-05-09,0.6888,0.6888,0.6888,0.6888
1973-05-10,0.6885,0.6885,0.6885,0.6885
1973-05-11,0.689,0.689,0.689,0.689
1973-05-14,0.6958,0.6958,0.6958,0.6958
1973-05-15,0.7025,0.7025,0.7025,0.7025
1973-05-16,0.7007,0.7007,0.7007,0.7007
1973-05-17,0.6995,0.6995,0.6995,0.6995
1973-05-18,0.7045,0.7045,0.7045,0.7045
1973-05-21,0.7115,0.7115,0.7115,0.7115
1973-05-22,0.7107,0.7107,0.7107,0.7107
1973-05-23,0.7091,0.7091,0.7091,0.7091
1973-05-24,0.7077,0.7077,0.7077,0.7077
1973-05-25,0.705,0.705,0.705,0.705
1973-05-29,0.7108,0.7108,0.7108,0.7108
1973-05-30,0.7169,0.7169,0.7169,0.7169
1973-05-31,0.7196,0.7196,0.7196,0.7196
1973-06-01,0.725,0.725,0.725,0.725
1973-06-04,0.7453,0.7453,0.7453,0.7453
1973-06-05,0.7472,0.7472,0.7472,0.7472
1973-06-06,0.7383,0.7383,0.7383,0.7383
1973-06-07,0.7359,0.7359,0.7359,0.7359
1973-06-08,0.742,0.742,0.742,0.742
1973-06-11,0.7398,0.7398,0.7398,0.7398
1973-06-12,0.746,0.746,0.746,0.746
1973-06-13,0.7418,0.7418,0.7418,0.7418
1973-06-14,0.7477,0.7477,0.7477,0.7477
1973-06-15,0.7563,0.7563,0.7563,0.7563
1973-06-18,0.7613,0.7613,0.7613,0.7613
1973-06-19,0.7589,0.7589,0.7589,0.7589
1973-06-20,0.759,0.759,0.759,0.759
1973-06-21,0.7619,0.7619,0.7619,0.7619
1973-06-22,0.7631,0.7631,0.7631,0.7631
1973-06-25,0.7613,0.7613,0.7613,0.7613
1973-06-26,0.7663,0.7663,0.7663,0.7663
1973-06-27,0.7734,0.7734,0.7734,0.7734
1973-06-28,0.7873,0.7873,0.7873,0.7873
1973-06-29,0.8013,0.8013,0.8013,0.8013
1973-07-02,0.8124,0.8124,0.8124,0.8124
1973-07-03,0.819,0.819,0.819,0.819
1973-07-05,0.8356,0.8356,0.8356,0.8356
1973-07-06,0.8601,0.8601,0.8601,0.8601
1973-07-09,0.8346,0.8346,0.8346,0.8346
1973-07-10,0.8142,0.8142,0.8142,0.8142
1973-07-11,0.8094,0.8094,0.8094,0.8094
1973-07-12,0.815,0.815,0.815,0.815
1973-07-13,0.8181,0.8181,0.8181,0.8181
1973-07-16,0.8257,0.8257,0.8257,0.8257
1973-07-17,0.8396,0.8396,0.8396,0.8396
1973-07-18,0.8473,0.8473,0.8473,0.8473
1973-07-19,0.8356,0.8356,0.8356,0.8356
1973-07-20,0.8438,0.8438,0.8438,0.8438
1973-07-23,0.8451,0.8451,0.8451,0.8451
1973-07-24,0.8469,0.8469,0.8469,0.8469
1973-07-25,0.8492,0.8492,0.8492,0.8492
1973-07-26,0.8519,0.8519,0.8519,0.8519
1973-07-27,0.8481,0.8481,0.8481,0.8481
1973-07-30,0.8363,0.8363,0.8363,0.8363
1973-07-31,0.8408,0.8408,0.8408,0.8408
1973-08-01,0.8356,0.8356,0.8356,0.8356
1973-08-02,0.8348,0.8348,0.8348,0.8348
1973-08-03,0.8306,0.8306,0.8306,0.8306
1973-08-06,0.8184,0.8184,0.8184,0.8184
1973-08-07,0.8258,0.8258,0.8258,0.8258
1973-08-08,0.8254,0.8254,0.8254,0.8254
1973-08-09,0.8194,0.8194,0.8194,0.8194
1973-08-10,0.8136,0.8136,0.8136,0.8136
1973-08-13,0.8133,0.8133,0.8133,0.8133
1973-08-14,0.8009,0.8009,0.8009,0.8009
1973-08-15,0.7957,0.7957,0.7957,0.7957
1973-08-16,0.7895,0.7895,0.7895,0.7895
1973-08-17,0.791,0.791,0.791,0.791
1973-08-20,0.8104,0.8104,0.8104,0.8104
1973-08-21,0.7949,0.7949,0.7949,0.7949
1973-08-22,0.7931,0.7931,0.7931,0.7931
1973-08-23,0.7902,0.7902,0.7902,0.7902
1973-08-24,0.7959,0.7959,0.7959,0.7959
1973-08-27,0.793,0.793,0.793,0.793
1973-08-28,0.7932,0.7932,0.7932,0.7932
1973-08-29,0.8028,0.8028,0.8028,0.8028
1973-08-30,0.7967,0.7967,0.7967,0.7967
1973-08-31,0.7968,0.7968,0.7968,0.7968
1973-09-04,0.7992,0.7992,0.7992,0.7992
1973-09-05,0.8067,0.8067,0.8067,0.8067
1973-09-06,0.8055,0.8055,0.8055,0.8055
1973-09-07,0.8128,0.8128,0.8128,0.8128
1973-09-10,0.8088,0.8088,0.8088,0.8088
1973-09-11,0.8069,0.8069,0.8069,0.8069
1973-09-12,0.8079,0.8079,0.8079,0.8079
1973-09-13,0.8041,0.8041,0.8041,0.8041
1973-09-14,0.8064,0.8064,0.8064,0.8064
1973-09-17,0.8166,0.8166,0.8166,0.8166
1973-09-18,0.8166,0.8166,0.8166,0.8166
1973-09-19,0.8158,0.8158,0.8158,0.8158
1973-09-20,0.8228,0.8228,0.8228,0.8228
1973-09-21,0.8115,0.8115,0.8115,0.8115
1973-09-24,0.8143,0.8143,0.8143,0.8143
1973-09-25,0.8147,0.8147,0.8147,0.8147
1973-09-26,0.815,0.815,0.815,0.815
1973-09-27,0.8119,0.8119,0.8119,0.8119
1973-09-28,0.8122,0.8122,0.8122,0.8122
1973-10-01,0.8124,0.8124,0.8124,0.8124
1973-10-02,0.8125,0.8125,0.8125,0.8125
1973-10-03,0.8127,0.8127,0.8127,0.8127
1973-10-04,0.8114,0.8114,0.8114,0.8114
1973-10-05,0.8129,0.8129,0.8129,0.8129
1973-10-09,0.8127,0.8127,0.8127,0.8127
1973-10-10,0.815,0.815,0.815,0.815
1973-10-11,0.817,0.817,0.817,0.817
1973-10-12,0.8138,0.8138,0.8138,0.8138
1973-10-15,0.8109,0.8109,0.8109,0.8109
1973-10-16,0.8111,0.8111,0.8111,0.8111
1973-10-17,0.8152,0.8152,0.8152,0.8152
1973-10-18,0.8137,0.8137,0.8137,0.8137
1973-10-19,0.8072,0.8072,0.8072,0.8072
1973-10-23,0.8105,0.8105,0.8105,0.8105
1973-10-24,0.8072,0.8072,0.8072,0.8072
1973-10-25,0.8048,0.8048,0.8048,0.8048
1973-10-26,0.7989,0.7989,0.7989,0.7989
1973-10-29,0.7949,0.7949,0.7949,0.7949
1973-10-30,0.7942,0.7942,0.7942,0.7942
1973-10-31,0.7963,0.7963,0.7963,0.7963
1973-11-01,0.7951,0.7951,0.7951,0.7951
1973-11-02,0.7945,0.7945,0.7945,0.7945
1973-11-05,0.7845,0.7845,0.7845,0.7845
1973-11-07,0.7637,0.7637,0.7637,0.7637
1973-11-08,0.761,0.761,0.761,0.761
1973-11-09,0.7571,0.7571,0.7571,0.7571
1973-11-12,0.7431,0.7431,0.7431,0.7431
1973-11-13,0.7463,0.7463,0.7463,0.7463
1973-11-14,0.7568,0.7568,0.7568,0.7568
1973-11-15,0.7514,0.7514,0.7514,0.7514
1973-11-16,0.7544,0.7544,0.7544,0.7544
1973-11-19,0.7533,0.7533,0.7533,0.7533
1973-11-20,0.7523,0.7523,0.7523,0.7523
1973-11-21,0.7508,0.7508,0.7508,0.7508
1973-11-23,0.73,0.73,0.73,0.73
1973-11-26,0.7372,0.7372,0.7372,0.7372
1973-11-27,0.7471,0.7471,0.7471,0.7471
1973-11-28,0.7421,0.7421,0.7421,0.7421
1973-11-29,0.7412,0.7412,0.7412,0.7412
1973-11-30,0.7436,0.7436,0.7436,0.7436
1973-12-03,0.7429,0.7429,0.7429,0.7429
1973-12-04,0.7384,0.7384,0.7384,0.7384
1973-12-05,0.7393,0.7393,0.7393,0.7393
1973-12-06,0.7429,0.7429,0.7429,0.7429
1973-12-07,0.7407,0.7407,0.7407,0.7407
1973-12-10,0.7365,0.7365,0.7365,0.7365
1973-12-11,0.7371,0.7371,0.7371,0.7371
1973-12-12,0.7403,0.7403,0.7403,0.7403
1973-12-13,0.738,0.738,0.738,0.738
1973-12-14,0.7364,0.7364,0.7364,0.7364
1973-12-17,0.7346,0.7346,0.7346,0.7346
1973-12-18,0.7333,0.7333,0.7333,0.7333
1973-12-19,0.733,0.733,0.733,0.733
1973-12-20,0.7313,0.7313,0.7313,0.7313
1973-12-21,0.7297,0.7297,0.7297,0.7297
1973-12-24,0.7281,0.7281,0.7281,0.7281
1973-12-26,0.7271,0.7271,0.7271,0.7271
1973-12-27,0.7219,0.7219,0.7219,0.7219
1973-12-28,0.7189,0.7189,0.7189,0.7189
1973-12-31,0.7181,0.7181,0.7181,0.7181
1974-01-02,0.704,0.704,0.704,0.704
1974-01-03,0.6988,0.6988,0.6988,0.6988
1974-01-04,0.6969,0.6969,0.6969,0.6969
1974-01-07,0.6712,0.6712,0.6712,0.6712
1974-01-08,0.6732,0.6732,0.6732,0.6732
1974-01-09,0.6879,0.6879,0.6879,0.6879
1974-01-10,0.6984,0.6984,0.6984,0.6984
1974-01-11,0.6975,0.6975,0.6975,0.6975
1974-01-14,0.6876,0.6876,0.6876,0.6876
1974-01-15,0.6815,0.6815,0.6815,0.6815
1974-01-16,0.69,0.69,0.69,0.69
1974-01-17,0.6847,0.6847,0.6847,0.6847
1974-01-18,0.6871,0.6871,0.6871,0.6871
1974-01-21,0.6815,0.6815,0.6815,0.6815
1974-01-22,0.6809,0.6809,0.6809,0.6809
1974-01-23,0.6751,0.6751,0.6751,0.6751
1974-01-24,0.6821,0.6821,0.6821,0.6821
1974-01-25,0.6793,0.6793,0.6793,0.6793
1974-01-28,0.6806,0.6806,0.6806,0.6806
1974-01-29,0.6845,0.6845,0.6845,0.6845
1974-01-30,0.691,0.691,0.691,0.691
1974-01-31,0.7005,0.7005,0.7005,0.7005
1974-02-01,0.6951,0.6951,0.6951,0.6951
1974-02-04,0.7002,0.7002,0.7002,0.7002
1974-02-05,0.6949,0.6949,0.6949,0.6949
1974-02-06,0.6944,0.6944,0.6944,0.6944
1974-02-07,0.6937,0.6937,0.6937,0.6937
1974-02-08,0.6949,0.6949,0.6949,0.6949
1974-02-11,0.6979,0.6979,0.6979,0.6979
1974-02-13,0.6965,0.6965,0.6965,0.6965
1974-02-14,0.6944,0.6944,0.6944,0.6944
1974-02-15,0.697,0.697,0.697,0.697
1974-02-19,0.7051,0.7051,0.7051,0.7051
1974-02-20,0.7102,0.7102,0.7102,0.7102
1974-02-21,0.7101,0.7101,0.7101,0.7101
1974-02-22,0.713,0.713,0.713,0.713
1974-02-25,0.7084,0.7084,0.7084,0.7084
1974-02-26,0.7128,0.7128,0.7128,0.7128
1974-02-27,0.7057,0.7057,0.7057,0.7057
1974-02-28,0.7062,0.7062,0.7062,0.7062
1974-03-01,0.7048,0.7048,0.7048,0.7048
1974-03-04,0.7057,0.7057,0.7057,0.7057
1974-03-05,0.7128,0.7128,0.7128,0.7128
1974-03-06,0.7117,0.7117,0.7117,0.7117
1974-03-07,0.7111,0.7111,0.7111,0.7111
1974-03-08,0.7132,0.7132,0.7132,0.7132
1974-03-11,0.7166,0.7166,0.7166,0.7166
1974-03-12,0.7163,0.7163,0.7163,0.7163
1974-03-13,0.7153,0.7153,0.7153,0.7153
1974-03-14,0.7126,0.7126,0.7126,0.7126
1974-03-15,0.716,0.716,0.716,0.716
1974-03-18,0.7177,0.7177,0.7177,0.7177
1974-03-19,0.7189,0.7189,0.7189,0.7189
1974-03-20,0.728,0.728,0.728,0.728
1974-03-21,0.7411,0.7411,0.7411,0.7411
1974-03-22,0.7341,0.7341,0.7341,0.7341
1974-03-25,0.7469,0.7469,0.7469,0.7469
1974-03-26,0.7456,0.7456,0.7456,0.7456
1974-03-27,0.7408,0.7408,0.7408,0.7408
1974-03-28,0.7538,0.7538,0.7538,0.7538
1974-03-29,0.7491,0.7491,0.7491,0.7491
1974-04-01,0.7452,0.7452,0.7452,0.7452
1974-04-02,0.748,0.748,0.748,0.748
1974-04-03,0.7448,0.7448,0.7448,0.7448
1974-04-04,0.7408,0.7408,0.7408,0.7408
1974-04-05,0.7457,0.7457,0.7457,0.7457
1974-04-08,0.7448,0.7448,0.7448,0.7448
1974-04-09,0.7372,0.7372,0.7372,0.7372
1974-04-10,0.7346,0.7346,0.7346,0.7346
1974-04-11,0.7431,0.7431,0.7431,0.7431
1974-04-12,0.7429,0.7429,0.7429,0.7429
1974-04-15,0.7416,0.7416,0.7416,0.7416
1974-04-16,0.7391,0.7391,0.7391,0.7391
1974-04-17,0.7443,0.7443,0.7443,0.7443
1974-04-18,0.7452,0.7452,0.7452,0.7452
1974-04-19,0.7445,0.7445,0.7445,0.7445
1974-04-22,0.7475,0.7475,0.7475,0.7475
1974-04-23,0.7532,0.7532,0.7532,0.7532
1974-04-24,0.7558,0.7558,0.7558,0.7558
1974-04-25,0.7501,0.7501,0.7501,0.7501
1974-04-26,0.7586,0.7586,0.7586,0.7586
1974-04-29,0.7652,0.7652,0.7652,0.7652
1974-04-30,0.763,0.763,0.763,0.763
1974-05-01,0.7616,0.7616,0.7616,0.7616
1974-05-02,0.7614,0.7614,0.7614,0.7614
1974-05-03,0.7607,0.7607,0.7607,0.7607
1974-05-06,0.7714,0.7714,0.7714,0.7714
1974-05-07,0.7659,0.7659,0.7659,0.7659
1974-05-08,0.7764,0.7764,0.7764,0.7764
1974-05-09,0.776,0.776,0.776,0.776
1974-05-10,0.7759,0.7759,0.7759,0.7759
1974-05-13,0.7833,0.7833,0.7833,0.7833
1974-05-14,0.7807,0.7807,0.7807,0.7807
1974-05-15,0.7632,0.7632,0.7632,0.7632
1974-05-16,0.7676,0.7676,0.7676,0.7676
1974-05-17,0.7704,0.7704,0.7704,0.7704
1974-05-20,0.756,0.756,0.756,0.756
1974-05-21,0.76,0.76,0.76,0.76
1974-05-22,0.7622,0.7622,0.7622,0.7622
1974-05-23,0.7612,0.7612,0.7612,0.7612
1974-05-24,0.7559,0.7559,0.7559,0.7559
1974-05-28,0.7489,0.7489,0.7489,0.7489
1974-05-29,0.7358,0.7358,0.7358,0.7358
1974-05-30,0.7389,0.7389,0.7389,0.7389
1974-05-31,0.7438,0.7438,0.7438,0.7438
1974-06-03,0.747,0.747,0.747,0.747
1974-06-04,0.7467,0.7467,0.7467,0.7467
1974-06-05,0.7528,0.7528,0.7528,0.7528
1974-06-06,0.7583,0.7583,0.7583,0.7583
1974-06-07,0.7552,0.7552,0.7552,0.7552
1974-06-10,0.751,0.751,0.751,0.751
1974-06-11,0.7511,0.7511,0.7511,0.7511
1974-06-12,0.7445,0.7445,0.7445,0.7445
1974-06-13,0.7468,0.7468,0.7468,0.7468
1974-06-14,0.7467,0.7467,0.7467,0.7467
1974-06-17,0.7478,0.7478,0.7478,0.7478
1974-06-18,0.7462,0.7462,0.7462,0.7462
1974-06-19,0.7451,0.7451,0.7451,0.7451
1974-06-20,0.7443,0.7443,0.7443,0.7443
1974-06-21,0.7423,0.7423,0.7423,0.7423
1974-06-24,0.7358,0.7358,0.7358,0.7358
1974-06-25,0.7402,0.7402,0.7402,0.7402
1974-06-26,0.7391,0.7391,0.7391,0.7391
1974-06-27,0.7419,0.7419,0.7419,0.7419
1974-06-28,0.7443,0.7443,0.7443,0.7443
1974-07-01,0.7407,0.7407,0.7407,0.7407
1974-07-02,0.7466,0.7466,0.7466,0.7466
1974-07-03,0.7478,0.7478,0.7478,0.7478
1974-07-05,0.7453,0.7453,0.7453,0.7453
1974-07-08,0.7451,0.7451,0.7451,0.7451
1974-07-09,0.7433,0.7433,0.7433,0.7433
1974-07-10,0.7423,0.7423,0.7423,0.7423
1974-07-11,0.741,0.741,0.741,0.741
1974-07-12,0.7446,0.7446,0.7446,0.7446
1974-07-15,0.747,0.747,0.747,0.747
1974-07-16,0.7473,0.7473,0.7473,0.7473
1974-07-17,0.7496,0.7496,0.7496,0.7496
1974-07-18,0.7498,0.7498,0.7498,0.7498
1974-07-19,0.7504,0.7504,0.7504,0.7504
1974-07-22,0.7505,0.7505,0.7505,0.7505
1974-07-23,0.7502,0.7502,0.7502,0.7502
1974-07-24,0.7603,0.7603,0.7603,0.7603
1974-07-25,0.7444,0.7444,0.7444,0.7444
1974-07-26,0.7424,0.7424,0.7424,0.7424
1974-07-29,0.7414,0.7414,0.7414,0.7414
1974-07-30,0.7378,0.7378,0.7378,0.7378
1974-07-31,0.742,0.742,0.742,0.742
1974-08-01,0.7416,0.7416,0.7416,0.7416
1974-08-02,0.742,0.742,0.742,0.742
1974-08-05,0.7431,0.7431,0.7431,0.7431
1974-08-06,0.7425,0.7425,0.7425,0.7425
1974-08-07,0.7372,0.7372,0.7372,0.7372
1974-08-08,0.732,0.732,0.732,0.732
1974-08-09,0.736,0.736,0.736,0.736
1974-08-12,0.7332,0.7332,0.7332,0.7332
1974-08-13,0.7292,0.7292,0.7292,0.7292
1974-08-14,0.7305,0.7305,0.7305,0.7305
1974-08-15,0.7282,0.7282,0.7282,0.7282
1974-08-16,0.7258,0.7258,0.7258,0.7258
1974-08-19,0.7223,0.7223,0.7223,0.7223
1974-08-20,0.7238,0.7238,0.7238,0.7238
1974-08-21,0.723,0.723,0.723,0.723
1974-08-22,0.7213,0.7213,0.7213,0.7213
1974-08-23,0.725,0.725,0.725,0.725
1974-08-26,0.7272,0.7272,0.7272,0.7272
1974-08-27,0.722,0.722,0.722,0.722
1974-08-28,0.7258,0.7258,0.7258,0.7258
1974-08-29,0.723,0.723,0.723,0.723
1974-08-30,0.7235,0.7235,0.7235,0.7235
1974-09-03,0.7237,0.7237,0.7237,0.7237
1974-09-04,0.7229,0.7229,0.7229,0.7229
1974-09-05,0.7187,0.7187,0.7187,0.7187
1974-09-06,0.7207,0.7207,0.7207,0.7207
1974-09-09,0.7218,0.7218,0.7218,0.7218
1974-09-10,0.7239,0.7239,0.7239,0.7239
1974-09-11,0.7222,0.7222,0.7222,0.7222
1974-09-12,0.7225,0.7225,0.7225,0.7225
1974-09-13,0.7222,0.7222,0.7222,0.7222
1974-09-16,0.7231,0.7231,0.7231,0.7231
1974-09-17,0.7272,0.7272,0.7272,0.7272
1974-09-18,0.7273,0.7273,0.7273,0.7273
1974-09-19,0.7238,0.7238,0.7238,0.7238
1974-09-20,0.723,0.723,0.723,0.723
1974-09-23,0.7234,0.7234,0.7234,0.7234
1974-09-24,0.7226,0.7226,0.7226,0.7226
1974-09-25,0.7205,0.7205,0.7205,0.7205
1974-09-26,0.7212,0.7212,0.7212,0.7212
1974-09-27,0.7233,0.7233,0.7233,0.7233
1974-09-30,0.7243,0.7243,0.7243,0.7243
1974-10-01,0.7259,0.7259,0.7259,0.7259
1974-10-02,0.7251,0.7251,0.7251,0.7251
1974-10-03,0.7284,0.7284,0.7284,0.7284
1974-10-04,0.7338,0.7338,0.7338,0.7338
1974-10-07,0.7345,0.7345,0.7345,0.7345
1974-10-08,0.733,0.733,0.733,0.733
1974-10-09,0.745,0.745,0.745,0.745
1974-10-10,0.7395,0.7395,0.7395,0.7395
1974-10-11,0.7365,0.7365,0.7365,0.7365
1974-10-15,0.74,0.74,0.74,0.74
1974-10-16,0.7429,0.7429,0.7429,0.7429
1974-10-17,0.7425,0.7425,0.7425,0.7425
1974-10-18,0.7426,0.7426,0.7426,0.7426
1974-10-21,0.7407,0.7407,0.7407,0.7407
1974-10-22,0.7419,0.7419,0.7419,0.7419
1974-10-23,0.7459,0.7459,0.7459,0.7459
1974-10-24,0.7453,0.7453,0.7453,0.7453
1974-10-25,0.7451,0.7451,0.7451,0.7451
1974-10-28,0.7446,0.7446,0.7446,0.7446
1974-10-29,0.7455,0.7455,0.7455,0.7455
1974-10-30,0.7444,0.7444,0.7444,0.7444
1974-10-31,0.7446,0.7446,0.7446,0.7446
1974-11-01,0.7478,0.7478,0.7478,0.7478
1974-11-04,0.7504,0.7504,0.7504,0.7504
1974-11-06,0.7532,0.7532,0.7532,0.7532
1974-11-07,0.7581,0.7581,0.7581,0.7581
1974-11-08,0.7553,0.7553,0.7553,0.7553
1974-11-12,0.7521,0.7521,0.7521,0.7521
1974-11-13,0.7559,0.7559,0.7559,0.7559
1974-11-14,0.7664,0.7664,0.7664,0.7664
1974-11-15,0.7688,0.7688,0.7688,0.7688
1974-11-18,0.7908,0.7908,0.7908,0.7908
1974-11-19,0.7747,0.7747,0.7747,0.7747
1974-11-20,0.7679,0.7679,0.7679,0.7679
1974-11-21,0.7612,0.7612,0.7612,0.7612
1974-11-22,0.7766,0.7766,0.7766,0.7766
1974-11-25,0.7832,0.7832,0.7832,0.7832
1974-11-26,0.7849,0.7849,0.7849,0.7849
1974-11-27,0.7811,0.7811,0.7811,0.7811
1974-11-29,0.7788,0.7788,0.7788,0.7788
1974-12-02,0.7715,0.7715,0.7715,0.7715
1974-12-03,0.7718,0.7718,0.7718,0.7718
1974-12-04,0.7763,0.7763,0.7763,0.7763
1974-12-05,0.78,0.78,0.78,0.78
1974-12-06,0.7764,0.7764,0.7764,0.7764
1974-12-09,0.7793,0.7793,0.7793,0.7793
1974-12-10,0.7784,0.7784,0.7784,0.7784
1974-12-11,0.7793,0.7793,0.7793,0.7793
1974-12-12,0.7822,0.7822,0.7822,0.7822
1974-12-13,0.7825,0.7825,0.7825,0.7825
1974-12-16,0.7888,0.7888,0.7888,0.7888
1974-12-17,0.797,0.797,0.797,0.797
1974-12-18,0.7937,0.7937,0.7937,0.7937
1974-12-19,0.7882,0.7882,0.7882,0.7882
1974-12-20,0.7926,0.7926,0.7926,0.7926
1974-12-23,0.79,0.79,0.79,0.79
1974-12-24,0.7931,0.7931,0.7931,0.7931
1974-12-26,0.7933,0.7933,0.7933,0.7933
1974-12-27,0.7973,0.7973,0.7973,0.7973
1974-12-30,0.8054,0.8054,0.8054,0.8054
1974-12-31,0.8024,0.8024,0.8024,0.8024
1975-01-02,0.8,0.8,0.8,0.8
1975-01-03,0.8087,0.8087,0.8087,0.8087
1975-01-06,0.8144,0.8144,0.8144,0.8144
1975-01-07,0.816,0.816,0.816,0.816
1975-01-08,0.8092,0.8092,0.8092,0.8092
1975-01-09,0.8165,0.8165,0.8165,0.8165
1975-01-10,0.8184,0.8184,0.8184,0.8184
1975-01-13,0.8153,0.8153,0.8153,0.8153
1975-01-14,0.8095,0.8095,0.8095,0.8095
1975-01-15,0.8125,0.8125,0.8125,0.8125
1975-01-16,0.8124,0.8124,0.8124,0.8124
1975-01-17,0.8116,0.8116,0.8116,0.8116
1975-01-20,0.818,0.818,0.818,0.818
1975-01-21,0.8205,0.8205,0.8205,0.8205
1975-01-22,0.8209,0.8209,0.8209,0.8209
1975-01-23,0.8316,0.8316,0.8316,0.8316
1975-01-24,0.8354,0.8354,0.8354,0.8354
1975-01-27,0.8443,0.8443,0.8443,0.8443
1975-01-28,0.8399,0.8399,0.8399,0.8399
1975-01-29,0.8293,0.8293,0.8293,0.8293
1975-01-30,0.8329,0.8329,0.8329,0.8329
1975-01-31,0.8331,0.8331,0.8331,0.8331
1975-02-03,0.8278,0.8278,0.8278,0.8278
1975-02-04,0.8184,0.8184,0.8184,0.8184
1975-02-05,0.8188,0.8188,0.8188,0.8188
1975-02-06,0.8242,0.8242,0.8242,0.8242
1975-02-07,0.8277,0.8277,0.8277,0.8277
1975-02-10,0.8341,0.8341,0.8341,0.8341
1975-02-11,0.8345,0.8345,0.8345,0.8345
1975-02-13,0.8411,0.8411,0.8411,0.8411
1975-02-14,0.8399,0.8399,0.8399,0.8399
1975-02-18,0.8443,0.8443,0.8443,0.8443
1975-02-19,0.8397,0.8397,0.8397,0.8397
1975-02-20,0.8467,0.8467,0.8467,0.8467
1975-02-21,0.8449,0.8449,0.8449,0.8449
1975-02-24,0.8504,0.8504,0.8504,0.8504
1975-02-25,0.843,0.843,0.843,0.843
1975-02-26,0.8497,0.8497,0.8497,0.8497
